timestamp,EAR,eye_closure_duration,yaw,pitch,roll,abs_yaw,abs_pitch,head_movement,phone_detected,phone_confidence,driver_state
2026-09-14T13:04:53.252228,0.3129,0.0,33.504,8.357,11.493,33.504,8.357,3.218,0,0.0,Distracted
2026-09-14T13:04:54.577933,0.3018,0.0,-31.369,10.902,-14.035,31.369,10.902,12.953,0,0.0,Distracted
2026-09-14T13:04:55.900299,0.4617,0.0,-40.394,7.042,-7.641,40.394,7.042,3.604,0,0.0,Distracted
2026-09-14T13:04:57.213532,0.4923,0.0,-39.439,4.301,-0.803,39.439,4.301,6.565,0,0.0,Distracted
2026-09-14T13:04:58.508063,0.8979,0.0,-48.749,7.221,1.504,48.749,7.221,0.829,0,0.0,Distracted
2026-09-14T13:04:59.794083,0.4304,0.0,50.963,-10.529,-6.244,50.963,10.529,3.15,0,0.0,Distracted
2026-09-14T13:05:01.120097,0.6579,0.0,55.478,-3.295,-2.224,55.478,3.295,8.457,0,0.0,Distracted
2026-09-14T13:05:02.432295,0.6004,0.0,52.506,-9.12,-3.026,52.506,9.12,7.675,0,0.0,Distracted
2026-09-14T13:05:03.738050,0.199,0.0,-13.217,3.436,0.758,13.217,3.436,47.314,0,0.0,Distracted
2026-09-14T13:05:07.601936,0.2308,0.0,22.281,-36.829,-6.26,22.281,36.829,12.344,0,0.0,Distracted
2026-09-14T13:05:10.287420,0.3273,0.0,1.636,29.271,4.065,1.636,29.271,4.44,0,0.0,Distracted
2026-09-14T13:05:14.081887,0.2925,0.0,-2.915,29.518,5.351,2.915,29.518,1.711,0,0.0,Phone_Usage
2026-09-14T13:05:15.462561,0.3092,0.0,-0.418,3.083,-3.866,0.418,3.083,4.969,0,0.0,Phone_Usage
2026-09-14T13:05:16.799667,0.2733,0.0,1.756,0.285,-0.636,1.756,0.285,8.99,1,0.378,Phone_Usage
2026-09-14T13:05:19.351360,0.3264,0.0,8.869,0.58,4.411,8.869,0.58,8.062,1,0.447,Phone_Usage
2026-09-14T13:05:23.166102,0.2494,0.0,13.221,-2.579,1.172,13.221,2.579,1.08,1,0.397,Phone_Usage
2026-09-14T13:05:24.477721,0.2503,0.0,13.422,-1.032,2.043,13.422,1.032,1.091,1,0.306,Phone_Usage
2026-09-14T13:05:25.779621,0.2576,0.0,13.526,-0.654,1.463,13.526,0.654,0.406,1,0.583,Phone_Usage
2026-09-14T13:05:27.080919,0.2532,0.0,13.701,-0.003,0.942,13.701,0.003,0.185,1,0.315,Phone_Usage
2026-09-14T13:05:28.395094,0.2401,0.0,7.564,1.15,0.949,7.564,1.15,5.926,1,0.326,Phone_Usage
2026-09-14T13:05:29.706166,0.2762,0.0,-3.1,5.279,-0.727,3.1,5.279,2.154,1,0.498,Phone_Usage
2026-09-14T13:05:30.998379,0.276,0.0,-3.52,6.483,-2.947,3.52,6.483,0.475,0,0.0,Phone_Usage
2026-09-14T13:05:32.294518,0.2802,0.0,-2.799,5.339,-2.69,2.799,5.339,0.623,0,0.0,Phone_Usage
2026-09-14T13:05:33.591028,0.2914,0.0,-2.571,7.092,-4.087,2.571,7.092,1.156,1,0.905,Phone_Usage
2026-09-14T13:05:34.888032,0.2905,0.0,-2.463,7.073,-4.287,2.463,7.073,0.282,1,0.9,Phone_Usage
2026-09-14T13:05:36.199025,0.2714,0.0,-2.489,6.869,-4.236,2.489,6.869,1.133,1,0.882,Phone_Usage
2026-09-14T13:05:37.515849,0.1112,0.0,3.751,-2.774,-4.793,3.751,2.774,11.699,1,0.507,Phone_Usage
2026-09-14T13:05:38.824192,0.2797,0.0,11.909,-2.9,-8.004,11.909,2.9,1.198,1,0.412,Phone_Usage
2026-09-14T13:05:40.140045,0.2633,0.0,11.131,-2.322,-7.524,11.131,2.322,0.446,0,0.0,Phone_Usage
2026-09-14T13:05:41.463915,0.281,0.0,12.759,-1.187,-7.29,12.759,1.187,2.205,0,0.0,Phone_Usage
2026-09-14T13:05:42.748796,0.2408,0.0,10.979,7.475,-6.225,10.979,7.475,3.964,0,0.0,Phone_Usage
2026-09-14T13:05:44.061276,0.2462,1.312,9.831,5.901,-6.126,9.831,5.901,0.603,0,0.0,Phone_Usage
2026-09-14T13:05:45.369031,0.3193,0.0,20.855,-3.693,-4.345,20.855,3.693,1.083,0,0.0,Phone_Usage
2026-09-14T13:05:46.714880,0.2974,0.0,1.248,12.441,-3.521,1.248,12.441,16.786,0,0.0,Phone_Usage
2026-09-14T13:05:54.468371,0.1394,0.0,12.061,2.009,2.175,12.061,2.009,2.052,0,0.0,Phone_Usage
2026-09-14T13:05:55.760844,0.2617,0.0,16.133,1.11,2.21,16.133,1.11,1.212,0,0.0,Phone_Usage
2026-09-14T13:05:57.087791,0.2774,0.0,16.514,0.728,1.761,16.514,0.728,0.801,0,0.0,Phone_Usage
2026-09-14T13:05:58.399759,0.2695,0.0,8.709,3.447,1.801,8.709,3.447,8.467,0,0.0,Phone_Usage
2026-09-14T13:05:59.707649,0.3097,0.0,-11.625,6.915,6.105,11.625,6.915,0.626,1,0.477,Phone_Usage
2026-09-14T13:06:01.115608,0.3218,0.0,-12.542,9.722,7.271,12.542,9.722,1.246,1,0.506,Phone_Usage
2026-09-14T13:06:02.411708,0.2581,0.0,11.804,-2.785,3.558,11.804,2.785,9.977,1,0.32,Phone_Usage
2026-09-14T13:06:03.761670,0.2622,0.0,11.43,-1.253,5.708,11.43,1.253,0.597,0,0.0,Phone_Usage
2026-09-14T13:06:05.067033,0.2503,0.0,4.102,0.434,6.284,4.102,0.434,0.484,0,0.0,Phone_Usage
2026-09-14T13:06:06.353767,0.2574,0.0,-3.958,0.328,7.939,3.958,0.328,1.681,1,0.411,Phone_Usage
2026-09-14T13:06:07.629427,0.2387,0.25,-3.539,0.637,7.524,3.539,0.637,0.536,1,0.589,Phone_Usage
2026-09-14T13:06:08.949066,0.25,0.0,-2.409,1.888,6.728,2.409,1.888,0.997,1,0.789,Phone_Usage
2026-09-14T13:06:10.254077,0.2503,0.0,-3.389,3.228,6.731,3.389,3.228,0.453,1,0.723,Phone_Usage
2026-09-14T13:06:11.565474,0.1183,0.0,-5.343,-1.667,6.074,5.343,1.667,5.758,0,0.0,Phone_Usage
2026-09-14T13:06:12.835140,0.2753,0.0,-1.733,2.986,-2.372,1.733,2.986,6.605,0,0.0,Phone_Usage
2026-09-14T13:06:14.135082,0.2809,0.0,-3.72,5.655,-1.681,3.72,5.655,0.704,0,0.0,Phone_Usage
2026-09-14T13:06:15.410377,0.2772,0.0,-6.317,5.246,-1.889,6.317,5.246,0.41,0,0.0,Phone_Usage
2026-09-14T13:06:16.699643,0.2783,0.0,-6.51,5.653,-2.535,6.51,5.653,0.594,0,0.0,Phone_Usage
2026-09-14T13:06:17.979253,0.2778,0.0,-6.326,6.796,-2.939,6.326,6.796,0.202,1,0.483,Phone_Usage
2026-09-14T13:06:19.262317,0.2868,0.0,-6.205,6.428,-2.722,6.205,6.428,0.448,0,0.0,Phone_Usage
2026-09-14T13:06:20.582181,0.2846,0.0,-5.038,8.29,-3.354,5.038,8.29,1.665,0,0.0,Phone_Usage
2026-09-14T13:06:21.886514,0.2786,0.0,-5.447,7.672,-3.176,5.447,7.672,1.013,1,0.529,Phone_Usage
2026-09-14T13:06:23.181921,0.3097,0.0,8.585,2.437,-1.891,8.585,2.437,11.627,0,0.0,Phone_Usage
2026-09-14T13:06:24.492346,0.2722,0.0,2.781,4.771,-0.863,2.781,4.771,0.498,0,0.0,Phone_Usage
2026-09-14T13:06:25.815007,0.2601,0.0,3.356,4.147,0.698,3.356,4.147,1.022,0,0.0,Phone_Usage
2026-09-14T13:06:27.133103,0.2638,0.0,3.952,4.741,1.457,3.952,4.741,0.389,0,0.0,Phone_Usage
2026-09-14T13:06:28.426839,0.2745,0.0,8.228,2.587,1.329,8.228,2.587,0.816,0,0.0,Phone_Usage
2026-09-14T13:06:29.720044,0.2754,0.0,8.008,1.943,0.823,8.008,1.943,1.309,1,0.312,Phone_Usage
2026-09-14T13:06:31.030214,0.2774,0.0,7.931,1.768,0.721,7.931,1.768,0.315,1,0.385,Phone_Usage
2026-09-14T13:06:32.425648,0.2694,0.0,-7.672,1.104,4.107,7.672,1.104,5.957,0,0.0,Phone_Usage
2026-09-14T13:06:33.708128,0.2724,0.0,-4.261,5.765,-1.533,4.261,5.765,0.788,0,0.0,Phone_Usage
2026-09-14T13:06:35.042522,0.2563,0.0,3.655,-3.463,-1.391,3.655,3.463,3.552,0,0.0,Phone_Usage
2026-09-14T13:06:36.334239,0.2706,0.0,4.822,3.017,-0.234,4.822,3.017,0.617,0,0.0,Phone_Usage
2026-09-14T13:06:37.658585,0.2859,0.0,12.074,3.501,-0.64,12.074,3.501,2.906,1,0.361,Phone_Usage
2026-09-14T13:06:38.952258,0.3006,0.0,11.902,2.562,-1.054,11.902,2.562,5.37,1,0.413,Phone_Usage
2026-09-14T13:06:40.250865,0.2816,0.0,11.266,4.219,-2.281,11.266,4.219,2.151,1,0.392,Phone_Usage
2026-09-14T13:06:41.561055,0.1107,0.0,0.97,-11.576,-2.297,0.97,11.576,10.493,0,0.0,Phone_Usage
2026-09-14T13:06:44.195057,0.2716,0.0,-3.397,6.561,7.028,3.397,6.561,3.591,0,0.0,Phone_Usage
2026-09-14T13:06:45.479475,0.2917,0.0,-4.638,5.347,6.794,4.638,5.347,0.209,1,0.347,Phone_Usage
2026-09-14T13:06:46.773454,0.2542,0.0,0.99,6.387,4.459,0.99,6.387,1.795,0,0.0,Phone_Usage
2026-09-14T13:06:48.057735,0.2473,0.0,6.309,4.998,6.213,6.309,4.998,0.528,0,0.0,Phone_Usage
2026-09-14T13:06:49.403296,0.2639,0.0,6.244,5.8,6.17,6.244,5.8,0.214,0,0.0,Phone_Usage
2026-09-14T13:06:50.728917,0.2724,0.0,6.706,6.514,6.64,6.706,6.514,1.139,0,0.0,Phone_Usage
2026-09-14T13:06:52.032373,0.2615,0.0,6.635,5.834,6.267,6.635,5.834,0.198,0,0.0,Phone_Usage
2026-09-14T13:06:53.321582,0.288,0.0,-5.795,1.972,2.815,5.795,1.972,0.521,0,0.0,Phone_Usage
2026-09-14T13:06:54.626253,0.196,0.533,-3.412,3.038,0.185,3.412,3.038,2.448,1,0.522,Phone_Usage
